OTM,DTE,AnnualBudget%,PerRebal%,Annual%,Excess%,MaxDD%,Sharpe,Calmar,Sortino,Trades
18%,30-60/x21,2.0,0.333,12.645436806982225,1.598493492355015,47.50477474220669,0.7007059583119634,0.2661929642989571,0.8618732069062387,0
18%,30-60/x21,3.33,0.555,13.638908493225689,2.5919651785984783,44.517063108107024,0.7455204844158805,0.30637484912480445,0.9266472780735084,0
18%,30-60/x21,5.0,0.833,14.875788117286692,3.828844802659482,42.1442204491285,0.7973993821330945,0.35297338422104585,1.0084204704658415,0
18%,30-60/x25,2.0,0.333,12.735874429393835,1.6889311147666248,50.27451625503505,0.7017933042237074,0.25332664296134966,0.867665958150295,0
18%,30-60/x25,3.33,0.555,13.789784798877713,2.742841484250503,49.18999660634156,0.7460950632171414,0.2803371772768112,0.9360284828563733,0
18%,30-60/x25,5.0,0.833,15.105720950002066,4.058777635374856,47.80894596306601,0.7959332498411729,0.31596013352128144,1.0225074511726844,0
18%,45-75/x1,2.0,0.333,12.92458705712949,1.8776437425022792,42.69183102734716,0.7009726201971904,0.3027414553582949,0.8966511410428786,0
18%,45-75/x1,3.33,0.555,13.896848604165468,2.849905289538258,41.11001566626766,0.7084184065701038,0.33804045994485876,0.9751769402932657,0
18%,45-75/x1,5.0,0.833,14.947736393448041,3.900793078820831,39.5842014387995,0.6881986266559932,0.37761874308765575,1.0680880062901865,0
18%,45-75/x7,2.0,0.333,12.209664796005072,1.1627214813778615,44.28134692247715,0.6807583613881049,0.2757293001357974,0.8402400713353099,0
18%,45-75/x7,3.33,0.555,12.863992682087533,1.8170493674603225,42.99082675990924,0.7054553133423942,0.2992264548418443,0.8872715705354945,0
18%,45-75/x7,5.0,0.833,13.629137049096585,2.5821937344693744,41.75984840449133,0.7252034217574607,0.3263694091291469,0.9441281158120346,0
18%,45-75/x10,2.0,0.333,13.496698173434707,2.4497548588074967,43.085784863819576,0.7318217300977146,0.3132517654278195,0.9276552222960834,0
18%,45-75/x10,3.33,0.555,14.913419314210596,3.866475999583386,41.57430704788401,0.767232339038987,0.3587172071691725,1.0312994400242195,0
18%,45-75/x10,5.0,0.833,16.55355626378303,5.506612949155819,40.04201048039432,0.7803638878951451,0.41340472331897804,1.1576631556862311,0
18%,45-75/x14,2.0,0.333,12.961219931842738,1.9142766172155277,45.322436074165914,0.7125125989073966,0.28597800680071384,0.8874587408481758,0
18%,45-75/x14,3.33,0.555,14.107451197146093,3.0605078825188823,43.40748971104512,0.7548308343243118,0.3250003925833201,0.9675045785317351,0
18%,45-75/x14,5.0,0.833,15.487994150698281,4.441050836071071,42.31588229434578,0.7921286914681548,0.36600900916977397,1.0678254084570495,0
18%,45-75/x21,2.0,0.333,12.443479148261027,1.3965358336338163,47.50477474220669,0.6916208035601534,0.261941651461097,0.8507326333801153,0
18%,45-75/x21,3.33,0.555,13.296042394829598,2.249099080202388,44.517063108107024,0.7302671188638925,0.2986729462035929,0.9074300053180204,0
18%,45-75/x21,5.0,0.833,14.35765752601661,3.3107142113893993,42.1442204491285,0.774815523822297,0.34067915773522184,0.9792331621976993,0
18%,45-75/x25,2.0,0.333,12.535208920167907,1.4882656055406969,50.27451625503505,0.692682768515769,0.24933524683914768,0.8563155390752507,0
18%,45-75/x25,3.33,0.555,13.449806488099991,2.402863173472781,49.18999660634156,0.7308957392528365,0.27342564374899847,0.9167789944323154,0
18%,45-75/x25,5.0,0.833,14.584753162590758,3.5378098479635476,47.80894596306601,0.7733785364302578,0.3050632652277664,0.9929220538105101,0
18%,45-75/x30,2.0,0.333,13.064600269732374,2.0176569551051635,48.18308846934486,0.7182666116077003,0.27114493248070554,0.8878883648534295,0
18%,45-75/x30,3.33,0.555,14.341620246852482,3.294676932225272,45.599145006197176,0.7737274288272946,0.31451511305537366,0.9702190258549297,0
18%,45-75/x30,5.0,0.833,15.93295664376777,4.88601332914056,42.29409141364058,0.8370313516268862,0.37671826279330156,1.0751372596028563,0
18%,60-90/x1,2.0,0.333,14.3617584709969,3.31481515636969,39.17408853262758,0.8133529818647202,0.36661372373820983,1.1000929610800994,0
18%,60-90/x1,3.33,0.555,16.276039861699655,5.229096547072444,30.79878492728158,0.8663329422414054,0.5284637007638028,1.305091562765528,0
18%,60-90/x1,5.0,0.833,18.453652581429925,7.406709266802714,29.77916704960437,0.8723720314986836,0.6196833024473426,1.4936823944669393,0
18%,60-90/x7,2.0,0.333,12.76300842688618,1.7160651122589705,42.56441259509878,0.7586069616214235,0.29985162836138424,0.9648335960843708,0
18%,60-90/x7,3.33,0.555,13.74953671124526,2.702593396618049,36.3112656243789,0.8207534525376174,0.3786576004669472,1.0729397976093902,0
18%,60-90/x7,5.0,0.833,14.904551680078137,3.8576083654509272,29.469977710142555,0.8676773416622381,0.5057537479897212,1.1605348509119584,0
18%,60-90/x10,2.0,0.333,12.565217901419024,1.5182745867918133,42.20556058932772,0.7488090679310853,0.2977147495725082,0.9468111840396869,0
18%,60-90/x10,3.33,0.555,13.4298062197316,2.382862905104389,35.64548102905742,0.805990061588894,0.37676041484147493,1.0416818667205043,0
18%,60-90/x10,5.0,0.833,14.433124708854471,3.386181394227261,28.158034494492384,0.8492840742810097,0.5125757165926316,1.1155310889150611,0
18%,60-90/x14,2.0,0.333,12.276932075419689,1.2299887607924784,44.90145357171714,0.7364063093498086,0.2734194797460359,0.9225122899081856,0
18%,60-90/x14,3.33,0.555,13.000723514024969,1.9537801993977588,40.063619527062556,0.7929052405883329,0.32450197130199676,1.0033319066446902,0
18%,60-90/x14,5.0,0.833,13.869187506334857,2.8222441917076466,33.8546574230465,0.8420527444645658,0.4096685230934705,1.0638911346852227,0
18%,60-90/x21,2.0,0.333,12.244425860951203,1.197482546323993,47.188994266391916,0.7073949110568648,0.2594763048313514,0.8714717090170492,0
18%,60-90/x21,3.33,0.555,12.970221758955592,1.923278444328382,43.92827062209076,0.745240458771499,0.29525910251593407,0.9205739214221835,0
18%,60-90/x21,5.0,0.833,13.854946065760565,2.8080027511333547,39.82673074785751,0.7789898296459385,0.3478805768285637,0.9574863181909722,0
18%,60-90/x25,2.0,0.333,12.743109172606548,1.696165857979338,45.80638362428907,0.7046148216530532,0.2781950497801238,0.8680500005736174,0
18%,60-90/x25,3.33,0.555,13.783543778024331,2.736600463397121,43.071125643482546,0.7485516249568535,0.32001819251524566,0.9359774973918318,0
18%,60-90/x25,5.0,0.833,15.054883118767037,4.007939804139827,41.71284654293173,0.794914238228194,0.3609171841886225,1.0203955979790091,0
18%,60-90/x30,2.0,0.333,12.826327541370208,1.779384226742998,44.11181196809959,0.7083607986647543,0.29076854858389956,0.8761961529432222,0
18%,60-90/x30,3.33,0.555,13.906257369582997,2.859314054955787,42.4860498703778,0.7511317221031123,0.3273134925936888,0.9491316447851733,0
18%,60-90/x30,5.0,0.833,15.198993099733983,4.152049785106772,40.96914383705224,0.791496273783022,0.37098634914572237,1.0384754978111557,0
18%,60-90/x45,2.0,0.333,12.809013939810644,1.7620706251834335,46.23148908734519,0.7083112070586757,0.27706254314263085,0.8717247950113926,0
18%,60-90/x45,3.33,0.555,13.9066699720771,2.8597266574498903,43.14963585390112,0.7567050296416579,0.322289393569003,0.9427192363565414,0
18%,60-90/x45,5.0,0.833,15.270985188550723,4.224041873923513,41.78314479403952,0.811129428986332,0.36548194885343266,1.0324653761231204,0
18%,75-105/x1,2.0,0.333,14.42101657866537,3.3740732640381594,39.17408853262758,0.8175239919471841,0.36812641005429636,1.1039122884412542,0
18%,75-105/x1,3.33,0.555,16.37946919110751,5.3325258764803,30.79878492728158,0.8734215071132451,0.5318219283579129,1.3102648787426825,0
18%,75-105/x1,5.0,0.833,18.61851185887393,7.57156854424672,29.77916704960437,0.8820489203147975,0.6252193631830036,1.4994911635870483,0
18%,75-105/x7,2.0,0.333,12.784409033131938,1.737465718504728,42.56441259509878,0.7603814219149283,0.30035441002665314,0.9666775969984209,0
18%,75-105/x7,3.33,0.555,13.78615632685598,2.7392130122287703,36.3112656243789,0.8234838029511651,0.3796660923215009,1.0746847181791468,0
18%,75-105/x7,5.0,0.833,14.957530176202205,3.910586861574995,29.469977710142555,0.870782144052415,0.5075514587530325,1.1610391407684788,0
18%,75-105/x10,2.0,0.333,12.589733971565952,1.5427906569387417,42.20556058932772,0.7506206549135719,0.29829562256186326,0.9488119958084857,0
18%,75-105/x10,3.33,0.555,13.471291619234238,2.4243483046070278,35.64548102905742,0.8087290393265042,0.37792424818878817,1.0438194478121636,0
18%,75-105/x10,5.0,0.833,14.494212046690214,3.4472687320630033,28.158034494492384,0.8523244979300557,0.5147451626826166,1.116817284527403,0
18%,75-105/x14,2.0,0.333,12.309211654519636,1.262268339892426,44.90145357171714,0.7385980097797298,0.27413837805627417,0.9250152019621541,0
18%,75-105/x14,3.33,0.555,13.054402195847947,2.007458881220737,40.063619527062556,0.7962461409253899,0.3258418073541717,1.006331286112934,0
18%,75-105/x14,5.0,0.833,13.950107632642595,2.903164318015385,33.8546574230465,0.8461809316364237,0.4120587444829994,1.066885128803803,0
18%,75-105/x21,2.0,0.333,12.221479674232484,1.1745363596052734,47.188994266391916,0.711549892302057,0.2589900434249484,0.8783827843636799,0
18%,75-105/x21,3.33,0.555,12.930798203404947,1.883854888777737,43.92827062209076,0.7519528387756692,0.29436164957748817,0.9315161024001024,0
18%,75-105/x21,5.0,0.833,13.798860356758125,2.7519170421309145,39.82673074785751,0.787799129641098,0.3464723339738459,0.9717470438958645,0
18%,75-105/x25,2.0,0.333,12.5935938333676,1.546650518740389,45.80638362428907,0.7024919390971045,0.27493097767032154,0.8664810747146259,0
18%,75-105/x25,3.33,0.555,13.537247172530975,2.490303857903765,43.071125643482546,0.745355519420365,0.31429982314797966,0.9330586566566911,0
18%,75-105/x25,5.0,0.833,14.684813708492662,3.6378703938654517,41.71284654293173,0.7901494607669434,0.35204535114568947,1.0153178022849934,0
18%,75-105/x30,2.0,0.333,12.6791461092719,1.632202794644689,44.11181196809959,0.7031967549028644,0.2874319948235429,0.8696617883404317,0
18%,75-105/x30,3.33,0.555,13.658420683339912,2.611477368712702,42.4860498703778,0.7424036470516379,0.3214801264182213,0.9373726650804579,0
18%,75-105/x30,5.0,0.833,14.823770456131435,3.7768271415042243,40.96914383705224,0.7782498942498838,0.36182768463725884,1.0196165337316645,0
18%,75-105/x45,2.0,0.333,12.613606739831095,1.5666634252038847,46.23148908734519,0.6992107431838034,0.27283583092035385,0.8583214865418078,0
18%,75-105/x45,3.33,0.555,13.580381509529982,2.5334381949027716,43.14963585390112,0.7418013043902378,0.3147276040871198,0.919849089178181,0
18%,75-105/x45,5.0,0.833,14.772729587502331,3.725786272875121,41.78314479403952,0.7891571878427378,0.3535571499062871,0.9965246822098859,0
18%,90-120/x1,2.0,0.333,11.62150045429835,0.5745571396711391,47.96284897239561,0.6839846770473941,0.2423021297376841,0.8445574653524488,0
18%,90-120/x1,3.33,0.555,11.932536545992,0.8855932313647905,45.22882541906507,0.7177850531849354,0.2638259215319384,0.8931764543327493,0
18%,90-120/x1,5.0,0.833,12.30198901282451,1.2550456981973,41.82547190074815,0.7538209649817961,0.29412672359123965,0.9451007690723594,0
18%,90-120/x7,2.0,0.333,11.762366497971355,0.7154231833441447,47.643378449824844,0.6914080375145059,0.2468835519369974,0.854688129547038,0
18%,90-120/x7,3.33,0.555,12.165139362814891,1.1181960481876807,44.732917753690906,0.7303299354805641,0.27195050029597384,0.910644679327692,0
18%,90-120/x7,5.0,0.833,12.648701352241233,1.6017580376140224,41.07586040268701,0.7730880051604079,0.3079351528669088,0.9726834716113711,0
18%,90-120/x10,2.0,0.333,11.977679329653924,0.9307360150267137,48.3335876809441,0.7023935993717949,0.24781275101529898,0.8707252914589267,0
18%,90-120/x10,3.33,0.555,12.525090069919864,1.478146755292654,45.85608500078272,0.7498121689470917,0.2731391061776441,0.9389935094742679,0
18%,90-120/x10,5.0,0.833,13.194765538419183,2.147822223791973,42.770872388305335,0.8039966952692793,0.30849886386762065,1.0177676037269325,0
18%,90-120/x14,2.0,0.333,12.19434478807373,1.1474014734465197,48.52651963426834,0.7126338045155308,0.2512923836281545,0.889407168275481,0
18%,90-120/x14,3.33,0.555,12.876059940794814,1.829116626167604,46.204599983275926,0.7653173841548597,0.2786748493755036,0.9719003988902044,0
18%,90-120/x14,5.0,0.833,13.703612727943426,2.656669413316216,43.284131900372,0.8236098589707667,0.31659668627489906,1.06920489573461,0
18%,90-120/x21,2.0,0.333,12.534873562373505,1.487930247746295,46.18154806693241,0.7296305623403879,0.27142601508737446,0.9170473685848104,0
18%,90-120/x21,3.33,0.555,13.423082822631137,2.376139508003927,42.26827204005019,0.7906172461824477,0.31756876197618034,1.0201509625717189,0
18%,90-120/x21,5.0,0.833,14.481436916246349,3.4344936016191383,37.33317848512881,0.8540124270154336,0.38789724057422115,1.1437841055129339,0
18%,90-120/x25,2.0,0.333,13.061027577335516,2.0140842627083053,47.15549301441191,0.7453872791204845,0.27697786074135067,0.9646619631507439,0
18%,90-120/x25,3.33,0.555,14.238362923098125,3.1914196084709143,43.911369182477344,0.7979156371967414,0.32425231069269156,1.1019659670867814,0
18%,90-120/x25,5.0,0.833,15.613033689906874,4.566090375279664,39.811346428730765,0.8314325670359198,0.39217547484501486,1.2691334953597273,0
18%,90-120/x30,2.0,0.333,13.191728139122262,2.1447848244950514,44.56632130777399,0.7517846669101268,0.2960021772499572,0.9601219325754118,0
18%,90-120/x30,3.33,0.555,14.469717082918688,3.422773768291478,39.51987434041486,0.8146956567136217,0.3661377300514663,1.0946130660190596,0
18%,90-120/x30,5.0,0.833,15.971263527291214,4.9243202126640035,33.17586155240721,0.866297201914434,0.4814121707754821,1.2587244761641407,0
18%,90-120/x45,2.0,0.333,12.057134976129324,1.0101916615021143,49.1271833001774,0.7013272231447497,0.24542695441050832,0.8632143651362628,0
18%,90-120/x45,3.33,0.555,12.668700815461676,1.621757500834466,47.21593793479174,0.7489600630907751,0.26831407718635114,0.9283370015427967,0
18%,90-120/x45,5.0,0.833,13.425702655959725,2.3787593413325148,44.81047421468312,0.8053447736190198,0.29961081401723944,1.0048323465572535,0
18%,120-180/x1,2.0,0.333,11.36250830709935,0.3155649924721402,51.65841099120145,0.6785318679654693,0.21995466157552993,0.8498661133541814,0
18%,120-180/x1,3.33,0.555,11.51110354526297,0.46416023063575906,51.413278010978594,0.7068076660514332,0.22389359306762996,0.894371601813586,0
18%,120-180/x1,5.0,0.833,11.692658976511394,0.645715661884184,51.170034961380104,0.7347510733164444,0.2285059798246429,0.9343925058811389,0
18%,120-180/x7,2.0,0.333,11.284825676908028,0.23788236228081772,51.45799631673442,0.6752492183902511,0.21930169234432745,0.8449961583155954,0
18%,120-180/x7,3.33,0.555,11.377475079068233,0.33053176444102306,51.083810198063276,0.7011326331965008,0.22272173972448878,0.8859416776940527,0
18%,120-180/x7,5.0,0.833,11.496177061299505,0.4492337466722951,50.661060074441934,0.7265170651247957,0.226923341998902,0.9217696977379852,0
18%,120-180/x10,2.0,0.333,11.262165480851149,0.21522216622393842,51.38300951423979,0.6742377817892505,0.2191807289475729,0.8437829394819494,0
18%,120-180/x10,3.33,0.555,11.33961579362146,0.2926724789942501,50.970013829839644,0.6996312675647016,0.22247621575065865,0.8844603762801903,0
18%,120-180/x10,5.0,0.833,11.442431842856715,0.39548852822950487,50.4557667871414,0.7243295899011272,0.22678144782001028,0.9201484661531943,0
18%,120-180/x14,2.0,0.333,11.334863217562763,0.2879199029355526,51.176179123408176,0.6783666603795504,0.22148709442003173,0.8496716430462735,0
18%,120-180/x14,3.33,0.555,11.458173252644244,0.41122993801703345,50.64450772244871,0.7066216941629407,0.22624710492674588,0.8946242844554863,0
18%,120-180/x14,5.0,0.833,11.627754063597173,0.580810748969963,49.925828701610754,0.7357097285024043,0.23290057202840236,0.9367880134363478,0
18%,120-180/x21,2.0,0.333,11.419459832130595,0.3725165175033851,51.31245682281966,0.6562317883822806,0.22254751651361462,0.8033995911347274,0
18%,120-180/x21,3.33,0.555,11.600404945878196,0.5534616312509861,50.85644222488377,0.6744705649751275,0.22810099248748045,0.8278503307144447,0
18%,120-180/x21,5.0,0.833,11.841804353714714,0.7948610390875039,50.26974458240105,0.6983966013906325,0.23556523813849678,0.8607672842397397,0
18%,120-180/x25,2.0,0.333,11.661062182423198,0.6141188677959875,51.509497786065204,0.6667646536288787,0.22638664098134248,0.8172259986969586,0
18%,120-180/x25,3.33,0.555,12.003513704357239,0.9565703897300288,51.172417102423964,0.6923297607902749,0.23456999657318608,0.8521099633022685,0
18%,120-180/x25,5.0,0.833,12.438579509950687,1.3916361953234766,50.78374275439401,0.7248650159720124,0.24493231170667212,0.8971137710272136,0
18%,120-180/x30,2.0,0.333,11.597357829957078,0.5504145153298676,51.50465495723826,0.663895242179806,0.22517106152027974,0.8135930431135506,0
18%,120-180/x30,3.33,0.555,11.90048452955823,0.8535412149310204,51.16473266682109,0.6876430910941633,0.23259155104069107,0.8459080251888264,0
18%,120-180/x30,5.0,0.833,12.282873587825982,1.2359302731987718,50.772422159491185,0.717900241958304,0.24192018157498665,0.8875274887457737,0
18%,120-180/x45,2.0,0.333,11.743696768687606,0.6967534540603957,51.51748286948108,0.6710188030504532,0.22795556216207458,0.8252940557517228,0
18%,120-180/x45,3.33,0.555,12.136480485744672,1.0895371711174615,51.18328550296691,0.6989038842959501,0.2371180428626678,0.8662466119225365,0
18%,120-180/x45,5.0,0.833,12.626755562574443,1.579812247947233,50.81478355674002,0.7337098064509375,0.24848586727670208,0.9189286076713987,0
18%,150-210/x1,2.0,0.333,11.649160575325613,0.6022172606984029,48.02480512398558,0.7078330204798592,0.24256549392029783,0.8900324829200876,0
18%,150-210/x1,3.33,0.555,11.978897863139126,0.9319545485119161,45.44674118457619,0.7627442419242344,0.2635810082506983,0.9794138284563986,0
18%,150-210/x1,5.0,0.833,12.374558200100338,1.3276148854731282,42.177492027619365,0.8305447151878539,0.29339246136297115,1.0896762798370825,0
18%,150-210/x7,2.0,0.333,11.790779533471497,0.7438362188442866,47.777340067446396,0.714962397037053,0.24678601857756563,0.9013573259384847,0
